1000041085239,2020-01-30 00:00:00,편집부 / 아이누리(학산문화사)
1000050960200,2020-07-25 00:00:00,편집부 / 아이누리(학산문화사)
1000040398518,20200130,학산문화사 편집부
1000045089471,2020년 03월 25일,"시라이 카이우 원저/데미즈 포스카 그림, 학산문화사"
1000045047920,20190405,학산문화사(아이누리) 편집부
1000038100152,2016-03-07 00:00:00,리후진 나 마고노테 / 학산문화사
1000038102023,2016-02-20 00:00:00,학산문화사 편집부 / 학산문화사
1000045070224,20190228,학산문화사 편집부
1000038129923,2016-04-07 00:00:00,산다 마코토 / 학산문화사
1000038123139,2015-08-31 00:00:00,학산문화사 편집부 / 학산문화사
1000038100115,2015-10-20 00:00:00,"이빈 (원작), 정민지 / 채우리(학산문화사)"
1000038129884,2016-05-07 00:00:00,미야자키 유 / 학산문화사
1000038129611,2016-08-29 00:00:00,학산문화사 편집부 / 아이누리(학산문화사)
